name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty
S04,Skalkaho intrusions,45.9,246.1,7,233.7,-60.3,99.7,6.1,,-51.5,142.8,,,,,50.95,46.4,0.8,55.5,0.5,uniform,igneous,shallow intrusive,rhyolite dike,Igneous:Intrusive,Volcanic Dike,Rhyolite,AF-TH,0,2,,0,,0,0,[7],Doughty and Sheriff (1992),Hodges and Applegate (1993); Simonsen (1997),Results from these Skalkaho intrusions interpreted to have been rotated about a vertical axis on the basis of comparisons with 'reference ' directions from Diehl et al. (1983) (and are therefore not used for pole calculation above).,min age comes from Ar-Ar age from Hodges and Applegate (1993); max age comes from Ar-Ar age from Simonsen (1997). See Simonsen (1997) for additional Ar-Ar constraints from these dikes (which suggest they are mostly ~52 Ma).,10.1029/91TC02889:10.1130/0091-7613(1993)021<0161:AOTEIT>2.3.CO;2:https://scholarworks.umt.edu/etd/4671/,Bitterroot_Dome_intrusions,143.17905755810844,-51.55317655470482,-60.3,233.7,-51.55317655470482,143.17905755810844,9.100000000000001
S07,Skalkaho intrusions,45.9,246.2,6,350.9,67.8,138.0,5.7,,82.2,-161.5,,,,,50.95,46.4,0.8,55.5,0.5,uniform,igneous,shallow intrusive,rhyolite dike,Igneous:Intrusive,Volcanic Dike,Rhyolite,AF-TH,0,2,,0,,0,0,[7],Doughty and Sheriff (1992),Hodges and Applegate (1993); Simonsen (1997),Results from these Skalkaho intrusions interpreted to have been rotated about a vertical axis on the basis of comparisons with 'reference ' directions from Diehl et al. (1983) (and are therefore not used for pole calculation above).,min age comes from Ar-Ar age from Hodges and Applegate (1993); max age comes from Ar-Ar age from Simonsen (1997). See Simonsen (1997) for additional Ar-Ar constraints from these dikes (which suggest they are mostly ~52 Ma).,10.1029/91TC02889:10.1130/0091-7613(1993)021<0161:AOTEIT>2.3.CO;2:https://scholarworks.umt.edu/etd/4671/,Bitterroot_Dome_intrusions,198.42868057646515,82.23811483433217,-67.8,170.89999999999998,-82.23811483433217,18.428680576465155,9.100000000000001
S10,Skalkaho intrusions,45.9,246.3,5,100.5,75.0,142.8,6.4,,35.3,-79.8,,,,,50.95,46.4,0.8,55.5,0.5,uniform,igneous,shallow intrusive,rhyolite dike,Igneous:Intrusive,Volcanic Dike,Rhyolite,AF-TH,0,2,,0,,0,0,[7],Doughty and Sheriff (1992),Hodges and Applegate (1993); Simonsen (1997),Results from these Skalkaho intrusions interpreted to have been rotated about a vertical axis on the basis of comparisons with 'reference ' directions from Diehl et al. (1983) (and are therefore not used for pole calculation above).,min age comes from Ar-Ar age from Hodges and Applegate (1993); max age comes from Ar-Ar age from Simonsen (1997). See Simonsen (1997) for additional Ar-Ar constraints from these dikes (which suggest they are mostly ~52 Ma).,10.1029/91TC02889:10.1130/0091-7613(1993)021<0161:AOTEIT>2.3.CO;2:https://scholarworks.umt.edu/etd/4671/,Bitterroot_Dome_intrusions,280.8221782517788,34.96404725724301,-75.0,280.5,-34.96404725724301,100.82217825177878,9.100000000000001
S12,Skalkaho intrusions,45.9,246.2,6,90.6,79.1,247.3,4.3,,41.8,-84.8,,,,,50.95,46.4,0.8,55.5,0.5,uniform,igneous,shallow intrusive,rhyolite dike,Igneous:Intrusive,Volcanic Dike,Rhyolite,AF-TH,0,2,,0,,0,0,[7],Doughty and Sheriff (1992),Hodges and Applegate (1993); Simonsen (1997),Results from these Skalkaho intrusions interpreted to have been rotated about a vertical axis on the basis of comparisons with 'reference ' directions from Diehl et al. (1983) (and are therefore not used for pole calculation above).,min age comes from Ar-Ar age from Hodges and Applegate (1993); max age comes from Ar-Ar age from Simonsen (1997). See Simonsen (1997) for additional Ar-Ar constraints from these dikes (which suggest they are mostly ~52 Ma).,10.1029/91TC02889:10.1130/0091-7613(1993)021<0161:AOTEIT>2.3.CO;2:https://scholarworks.umt.edu/etd/4671/,Bitterroot_Dome_intrusions,275.0594422317135,41.8761888969407,-79.1,270.6,-41.8761888969407,95.05944223171349,9.100000000000001
S13,Skalkaho intrusions,45.9,246.2,5,197.2,-54.5,49.5,11.0,,-73.3,-170.6,,,,,50.95,46.4,0.8,55.5,0.5,uniform,igneous,shallow intrusive,rhyolite dike,Igneous:Intrusive,Volcanic Dike,Rhyolite,AF-TH,0,2,,0,,0,0,[7],Doughty and Sheriff (1992),Hodges and Applegate (1993); Simonsen (1997),Results from these Skalkaho intrusions interpreted to have been rotated about a vertical axis on the basis of comparisons with 'reference ' directions from Diehl et al. (1983) (and are therefore not used for pole calculation above).,min age comes from Ar-Ar age from Hodges and Applegate (1993); max age comes from Ar-Ar age from Simonsen (1997). See Simonsen (1997) for additional Ar-Ar constraints from these dikes (which suggest they are mostly ~52 Ma).,10.1029/91TC02889:10.1130/0091-7613(1993)021<0161:AOTEIT>2.3.CO;2:https://scholarworks.umt.edu/etd/4671/,Bitterroot_Dome_intrusions,190.0313436282745,-73.05226467201875,-54.5,197.2,-73.05226467201875,190.0313436282745,9.100000000000001
S16,Skalkaho intrusions,46.1,246.0,3,186.2,-64.1,78.2,14.0,,-86.1,154.8,,,,,50.95,46.4,0.8,55.5,0.5,uniform,igneous,shallow intrusive,rhyolite dike,Igneous:Intrusive,Volcanic Dike,Rhyolite,AF-TH,0,2,,0,,0,0,[7],Doughty and Sheriff (1992),Hodges and Applegate (1993); Simonsen (1997),Results from these Skalkaho intrusions interpreted to have been rotated about a vertical axis on the basis of comparisons with 'reference ' directions from Diehl et al. (1983) (and are therefore not used for pole calculation above).,min age comes from Ar-Ar age from Hodges and Applegate (1993); max age comes from Ar-Ar age from Simonsen (1997). See Simonsen (1997) for additional Ar-Ar constraints from these dikes (which suggest they are mostly ~52 Ma).,10.1029/91TC02889:10.1130/0091-7613(1993)021<0161:AOTEIT>2.3.CO;2:https://scholarworks.umt.edu/etd/4671/,Bitterroot_Dome_intrusions,157.23816219467153,-85.68390837381907,-64.1,186.2,-85.68390837381907,157.23816219467153,9.100000000000001
S17,Skalkaho intrusions,46.1,246.0,6,247.8,-44.9,596.3,2.8,,-33.8,151.5,,,,,50.95,46.4,0.8,55.5,0.5,uniform,igneous,shallow intrusive,rhyolite dike,Igneous:Intrusive,Volcanic Dike,Rhyolite,AF-TH,0,2,,0,,0,0,[7],Doughty and Sheriff (1992),Hodges and Applegate (1993); Simonsen (1997),Results from these Skalkaho intrusions interpreted to have been rotated about a vertical axis on the basis of comparisons with 'reference ' directions from Diehl et al. (1983) (and are therefore not used for pole calculation above).,min age comes from Ar-Ar age from Hodges and Applegate (1993); max age comes from Ar-Ar age from Simonsen (1997). See Simonsen (1997) for additional Ar-Ar constraints from these dikes (which suggest they are mostly ~52 Ma).,10.1029/91TC02889:10.1130/0091-7613(1993)021<0161:AOTEIT>2.3.CO;2:https://scholarworks.umt.edu/etd/4671/,Bitterroot_Dome_intrusions,151.47714572323608,-33.768598793342534,-44.9,247.8,-33.768598793342534,151.47714572323608,9.100000000000001
SM1,laccolith inner zone,37.527424208091,-113.409498649763,6,340.6,64.6,97.61,6.8,,73.1,-165.3,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,194.6999999997211,73.10000000006646,-64.6,160.60000000000002,-73.10000000006646,14.699999999721086,1.7600000000000016
SM2,laccolith inner zone,37.384803207407,-113.76567526865,7,340.7,60.9,125.73,5.4,,74.5,179.3,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004931,Stoddard_Mountain_laccolith,179.29999995208144,74.50000000565883,-60.9,160.7,-74.50000000565883,359.2999999520814,1.7600000000000016
SM3,laccolith inner zone,37.5022931027515,-113.494198551651,5,348.9,65.7,89.85,8.1,,76.8,212.1,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004932,Stoddard_Mountain_laccolith,212.1000000000058,76.79999999999833,-65.7,168.89999999999998,-76.79999999999833,32.10000000000579,1.7600000000000016
SM4,laccolith inner zone,37.5469297993319,-113.310549240437,5,357.1,52.2,116.45,7.1,,84.7,94.1,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004933,Stoddard_Mountain_laccolith,94.10000000710393,84.70000000127062,-52.2,177.10000000000002,-84.70000000127062,274.1000000071039,1.7600000000000016
SM5,laccolith inner zone,37.53,-113.67,6,0.9,54.8,97.05,6.8,,87.6,47.8,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004934,Stoddard_Mountain_laccolith,47.85140411688264,87.68281688571935,-54.8,180.9,-87.68281688571935,227.85140411688263,1.7600000000000016
SM6,laccolith inner zone,37.4494144192145,-113.436584865978,6,179.3,-68.9,73.95,7.8,,-75.1,64.9,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004935,Stoddard_Mountain_laccolith,64.90000000000089,-75.09999999999992,-68.9,179.3,-75.09999999999992,64.90000000000089,1.7600000000000016
SM7,laccolith chilled zone,37.5668157095442,-113.326699227132,6,181.2,21.1,20.7,15.1,,-41.5,-114.9,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,1,0,[12],Petronis et al. (2004),Petronis and O'Driscoll (2013),chilled zone directions omitted because they fall far from reference direction,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004936,Stoddard_Mountain_laccolith,245.10000000000008,-41.50000000000004,-21.1,1.1999999999999886,-41.50000000000004,245.10000000000008,1.7600000000000016
SM9,laccolith chilled zone,37.6117113865027,-113.345032896557,5,180.6,13.0,37.15,12.7,,-45.8,-114.2,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,1,0,[12],Petronis et al. (2004),Petronis and O'Driscoll (2013),chilled zone directions omitted because they fall far from reference direction,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004937,Stoddard_Mountain_laccolith,245.80000000000078,-45.80000000000006,-13.0,0.5999999999999943,-45.80000000000006,245.80000000000078,1.7600000000000016
SM10,laccolith chilled zone,37.547091551855,-113.443512284951,6,182.7,12.8,60.88,8.7,,-45.9,-117.3,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,1,0,[12],Petronis et al. (2004),Petronis and O'Driscoll (2013),chilled zone directions omitted because they fall far from reference direction,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004938,Stoddard_Mountain_laccolith,242.70000000000067,-45.9,-12.8,2.6999999999999886,-45.9,242.70000000000067,1.7600000000000016
SM11,laccolith chilled zone,37.5640022332221,-113.383319798851,6,193.2,4.8,42.54,10.4,,-48.2,-133.4,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,1,0,[12],Petronis et al. (2004),Petronis and O'Driscoll (2013),chilled zone directions omitted because they fall far from reference direction,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004939,Stoddard_Mountain_laccolith,226.60000000000073,-48.199999999999484,-4.8,13.199999999999989,-48.199999999999484,226.60000000000073,1.7600000000000016
SM12,laccolith inner zone,37.4689236673944,-113.526255826147,6,336.6,46.9,51.97,9.4,,68.3,137.8,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004940,Stoddard_Mountain_laccolith,137.80000000109993,68.30000000014786,-46.9,156.60000000000002,-68.30000000014786,317.80000000109993,1.7600000000000016
SM13,laccolith inner zone,37.55,-113.37,4,344.5,48.4,287.87,5.4,,,,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),VGP lon appears anomalous relative to sampling area and direction (discarded).,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004941,Stoddard_Mountain_laccolith,128.8466398241062,74.74030994787103,-48.4,164.5,-74.74030994787103,308.8466398241062,1.7600000000000016
SM14,laccolith inner zone,37.55,-113.37,5,350.3,51.1,116.36,7.1,,,,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),VGP lon appears anomalous relative to sampling area and direction (discarded).,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004942,Stoddard_Mountain_laccolith,123.61929422230169,80.16607745254355,-51.1,170.3,-80.16607745254355,303.6192942223017,1.7600000000000016
SM15,laccolith inner zone,37.55,-113.37,6,349.2,55.4,118.2,4.9,,,,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),VGP lon appears anomalous relative to sampling area and direction (discarded).,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004943,Stoddard_Mountain_laccolith,149.3227731688335,81.20131109145157,-55.4,169.2,-81.20131109145157,329.32277316883346,1.7600000000000016
SM16,laccolith inner zone,37.4338658596921,-113.909403187584,6,349.6,51.0,33.56,11.7,,79.7,125.3,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004944,Stoddard_Mountain_laccolith,125.29999999838554,79.69999999982508,-51.0,169.60000000000002,-79.69999999982508,305.29999999838554,1.7600000000000016
SM17,laccolith inner zone,37.38,-113.91,5,10.7,49.5,139.79,6.5,,78.6,10.3,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004945,Stoddard_Mountain_laccolith,11.367252944074204,78.68103982853034,-49.5,190.7,-78.68103982853034,191.3672529440742,1.7600000000000016
SM18,laccolith chilled zone,37.4821349486549,-113.257899982759,7,147.1,-73.1,78.69,6.9,,-60.0,32.4,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,1,0,[12],Petronis et al. (2004),Petronis and O'Driscoll (2013),chilled zone directions omitted because they fall far from reference direction,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004946,Stoddard_Mountain_laccolith,32.40000000000076,-59.99999999999964,-73.1,147.1,-59.99999999999964,32.40000000000076,1.7600000000000016
SM19,laccolith chilled zone,37.4918577577538,-113.428846910825,4,181.5,-12.3,32.85,16.3,,-58.7,-116.3,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,1,0,[12],Petronis et al. (2004),Petronis and O'Driscoll (2013),chilled zone directions omitted because they fall far from reference direction,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004947,Stoddard_Mountain_laccolith,243.7000000000006,-58.70000000000005,-12.3,181.5,-58.70000000000005,243.7000000000006,1.7600000000000016
SM21,laccolith inner zone,37.55,-113.3,6,349.3,55.7,104.26,6.6,,81.3,151.2,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004948,Stoddard_Mountain_laccolith,151.24203539262507,81.34813861065086,-55.7,169.3,-81.34813861065086,331.2420353926251,1.7600000000000016
SM22,laccolith inner zone,37.52,-112.8,5,358.1,55.2,93.06,8.0,,87.6,108.2,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004949,Stoddard_Mountain_laccolith,108.22024573068254,87.64979538308054,-55.2,178.10000000000002,-87.64979538308054,288.22024573068256,1.7600000000000016
SM23,laccolith inner zone,37.6109111390645,-112.626595010335,6,354.8,58.8,159.46,5.3,,85.5,184.4,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004950,Stoddard_Mountain_laccolith,184.3999999999426,85.50000000000234,-58.8,174.8,-85.50000000000234,4.399999999942594,1.7600000000000016
SM24,laccolith inner zone,37.59,-112.9,5,349.1,55.9,197.95,5.5,,81.2,152.9,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004951,Stoddard_Mountain_laccolith,152.92014046698029,81.22713689502415,-55.9,169.10000000000002,-81.22713689502415,332.9201404669803,1.7600000000000016
SM25,laccolith inner zone,37.58,-112.9,6,355.0,57.8,376.1,3.5,,86.0,171.0,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004952,Stoddard_Mountain_laccolith,171.07410648069026,85.9665621371767,-57.8,175.0,-85.9665621371767,351.07410648069026,1.7600000000000016
SM26,laccolith chilled zone,37.5037406671491,-113.377221512087,6,172.4,-8.6,55.06,9.1,,-56.1,-99.7,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,1,0,[12],Petronis et al. (2004),Petronis and O'Driscoll (2013),chilled zone directions omitted because they fall far from reference direction,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004953,Stoddard_Mountain_laccolith,260.3000000000008,-56.10000000000009,-8.6,172.4,-56.10000000000009,260.3000000000008,1.7600000000000016
