name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty,keep
SM45,laccolith inner zone,37.55,-113.55,7,177.8,-30.9,52.6411,8.4,,,,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),VGP lon appears anomalous relative to sampling area and direction (discarded).,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,252.34549090480604,-69.0197158174916,-30.9,177.8,-69.0197158174916,252.34549090480604,1.7600000000000016,True
SM73,laccolith inner zone,37.55,-113.55,5,358.8,66.6,97.6953,7.8,,,,,,,,21.08,20.2,0.05,21.96,0.11,uniform,igneous,plutonic,quartz monzonite,Igneous:Intrusive,Pluton,Quartz Monzonite,AF-TH,0,1,,0,,0,1,[],Petronis et al. (2004),Petronis and O'Driscoll (2013),VGP lon appears anomalous relative to sampling area and direction (discarded).,age range from range of K-Ar and Ar-Ar ages,10.1144/GSL.SP.2004.238.01.16:10.1002/2013GC004930,Stoddard_Mountain_laccolith,242.54413346025018,78.39299519296667,-66.6,178.8,-78.39299519296667,62.54413346025018,1.7600000000000016,True
Tan2 (TV),Tancitaro volcanics,19.4161944444,-102.3048611111,8,353.5,43.5,199.0,3.9,,,,,,,,0.209,0.16799999999999998,,0.25,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,N,0,,0,1,[],Maciel Peña et al. (2009),Maciel Peña et al. (2009),,,10.22201/igf.00167169p.2009.4.16,Michoacan_Guanajuato_volcanic_field,213.69066733504502,81.53426452968891,-43.5,173.5,-81.53426452968891,33.69066733504502,0.08200000000000002,True
Tan3 (UR-4),Tancitaro volcanics,19.3743611111,-102.0910277778,8,339.9,60.9,242.0,3.6,,,,,,,,0.429,0.365,,0.493,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,N,0,,0,1,[],Maciel Peña et al. (2009),Maciel Peña et al. (2009),,,10.22201/igf.00167169p.2009.4.16,Michoacan_Guanajuato_volcanic_field,225.23875522352293,61.731435401509536,-60.9,159.89999999999998,-61.731435401509536,45.23875522352293,0.128,True
Tan6 (Tan26),Tancitaro volcanics,19.4257222222,-102.4355277778,7,17.9,58.6,41.0,9.6,,,,,,,,0.256,0.23800000000000002,,0.274,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,N,0,,0,1,[],Maciel Peña et al. (2009),Maciel Peña et al. (2009),,,10.22201/igf.00167169p.2009.4.16,Michoacan_Guanajuato_volcanic_field,291.5446260070994,64.8226893666038,-58.6,197.9,-64.8226893666038,111.5446260070994,0.036000000000000004,True
Tan7 (Tan10),Tancitaro volcanics,19.308888889,-102.5395833333,6,348.6,28.1,115.0,6.3,,,,,,,,0.373,0.312,,0.434,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,N,0,,0,1,[],Maciel Peña et al. (2009),Maciel Peña et al. (2009),,,10.22201/igf.00167169p.2009.4.16,Michoacan_Guanajuato_volcanic_field,147.39947522381448,78.2697930751509,-28.1,168.60000000000002,-78.2697930751509,327.3994752238145,0.122,True
Tan8 (Tan43),Tancitaro volcanics,19.261861111111113,-102.56405555555556,8,2.5,27.7,359.0,2.9,,,,,,,,0.612,0.571,,0.653,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,N,0,,0,1,[],Maciel Peña et al. (2009),Maciel Peña et al. (2009),,,10.22201/igf.00167169p.2009.4.16,Michoacan_Guanajuato_volcanic_field,49.356114507983406,84.85755583634828,-27.7,182.5,-84.85755583634828,229.35611450798342,0.08200000000000007,True
Tan9 (Tan 43),Tancitaro volcanics,19.268194444444443,-102.56901111111111,8,352.7,31.3,39.0,9.2,,,,,,,,0.612,0.571,,0.653,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,N,0,,0,1,[],Maciel Peña et al. (2009),Maciel Peña et al. (2009),,,10.22201/igf.00167169p.2009.4.16,Michoacan_Guanajuato_volcanic_field,149.8175996825313,82.67192766641827,-31.3,172.7,-82.67192766641827,329.8175996825313,0.08200000000000007,True
Tan10 (NI 19),Tancitaro volcanics,19.164555555555555,-102.21575,7,1.2,32.8,69.0,7.3,,,,,,,,0.082,0.058,,0.10600000000000001,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,N,0,,0,1,[],Maciel Peña et al. (2009),Maciel Peña et al. (2009),,,10.22201/igf.00167169p.2009.4.16,Michoacan_Guanajuato_volcanic_field,36.486753150705724,88.26922409850462,-32.8,181.2,-88.26922409850462,216.48675315070574,0.04800000000000001,True
Tan11 (NI 18),Tancitaro volcanics,19.01025,-102.06763888888888,7,349.3,43.6,189.0,4.3,,,,,,,,0.163,0.126,,0.2,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,0,N,0,,0,1,[],Maciel Peña et al. (2009),Maciel Peña et al. (2009),,,10.22201/igf.00167169p.2009.4.16,Michoacan_Guanajuato_volcanic_field,202.95224420410682,78.18845947641505,-43.6,169.3,-78.18845947641505,22.95224420410682,0.07400000000000001,True
dc-1,Cobb Mountain dacite,38.833379718284,-122.800686012407,6,190.2,-66.0,404.0,3.3,,-78.0,91.7,,,,,1.33,1.29,,1.37,,normal,igneous,volcanic,dacite,Igneous:Extrusive,Lava,Dacite,AF,1,0,R,0,,0,1,[],Mankinen et al. (1981),Schmitt et al. (2003),,,10.3133/pp1141:10.1016/S0016-7037(03)00140-6:10.1016/S0016-7037(03)00126-1,Clear_Lake_volcanic_field,91.69999999999355,-77.99999999999771,-66.0,190.2,-77.99999999999771,91.69999999999355,0.08000000000000007,True
aps mean,Poison Smith Spring andesite,39.1973357597122,-122.420430653059,7,131.9,-40.5,182.0,4.5,,-46.4,320.6,,,,,0.9,0.8400000000000001,,0.96,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,,0,,M1,1,[],Mankinen et al. (1981),Mankinen et al. (1981),,,10.3133/pp1141,Clear_Lake_volcanic_field,320.60000000039815,-46.40000000004633,-40.5,131.9,-46.40000000004633,320.60000000039815,0.11999999999999988,True
ag,Glenview andesite,38.854716580319,-122.780634262179,5,203.4,-42.2,194.0,5.5,,-65.5,176.5,,,,,1.0,0.9,,1.1,,normal,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,BL-AF,1,0,,0,,0,1,[],Mankinen et al. (1981),Mankinen et al. (1981),,,10.3133/pp1141,Clear_Lake_volcanic_field,176.5000000001402,-65.49999999996426,-42.2,203.4,-65.49999999996426,176.5000000001402,0.20000000000000007,True
1,Hinsdale Formation,37.3142514835344,-106.959975658414,5,18.7,56.3,109.0,6.2,,75.1,339.1,,,,,26.049999999999997,25.7,1.8,26.4,1.2,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Thompson et al. (1991),,age based on range of 4 K-Ar ages; not updated from 1991 standards,10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,339.10000000000235,75.10000000000002,-56.3,198.7,-75.10000000000002,159.10000000000235,0.6999999999999993,True
2,Conejos Formation,36.9688951383771,-105.815474189601,4,359.8,68.5,67.0,9.0,,75.2,253.7,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,253.70000000000041,75.19999999999997,-68.5,179.8,-75.19999999999997,73.70000000000041,3.3000000000000007,True
4,Hinsdale Formation,37.2725930350303,-106.026265656084,9,355.2,63.5,510.0,2.3,,81.4,230.7,,,,,26.049999999999997,25.7,1.8,26.4,1.2,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Thompson et al. (1991),,age based on range of 4 K-Ar ages; not updated from 1991 standards,10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,230.7000000297579,81.39999998953701,-63.5,175.2,-81.39999998953701,50.70000002975789,0.6999999999999993,True
5,Hinsdale Formation,37.0174412816146,-105.740551352406,3,5.9,40.2,18.0,17.2,,75.0,52.8,,,,,26.049999999999997,25.7,1.8,26.4,1.2,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Thompson et al. (1991),,age based on range of 4 K-Ar ages; not updated from 1991 standards,10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,52.79999999815865,75.00000000125542,-40.2,185.9,-75.00000000125542,232.79999999815865,0.6999999999999993,True
7,Conejos Formation,37.0512984293576,-105.983792451691,9,166.8,-44.7,118.0,4.8,,-74.5,304.0,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,volcanic mudflow,Igneous:Extrusive,Lava,Pyroclastite,AF-TH,1,1,R,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,304.0000000000052,-74.50000000000115,-44.7,166.8,-74.50000000000115,304.0000000000052,3.3000000000000007,True
8,Conejos Formation,36.9425575502044,-106.40671516557,9,158.8,-52.0,246.0,3.5,,-72.1,335.9,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,volcanic mudflow,Igneous:Extrusive,Lava,Pyroclastite,AF-TH,1,1,R,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,335.90000000023144,-72.10000000001006,-52.0,158.8,-72.10000000001006,335.90000000023144,3.3000000000000007,True
9,Conejos Formation,37.2151461440015,-105.364422142176,7,352.6,53.7,401.0,3.0,,83.3,140.5,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,140.49999999952325,83.2999999999749,-53.7,172.60000000000002,-83.2999999999749,320.49999999952325,3.3000000000000007,True
12,Hinsdale Formation,37.2,-105.8,7,309.9,64.1,61.0,7.8,,52.1,193.6,,,,,26.049999999999997,25.7,1.8,26.4,1.2,uniform,igneous,shallow intrusive,dacite dike,Igneous:Intrusive,Volcanic Dike,Dacite,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Thompson et al. (1991),,age based on range of 4 K-Ar ages; not updated from 1991 standards,10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,193.6056164957706,52.15615490740246,-64.1,129.89999999999998,-52.15615490740246,13.60561649577059,0.6999999999999993,True
13,Hinsdale Formation,37.1335927953021,-106.143521430656,6,338.7,54.1,,,,72.6,162.0,,,,,26.049999999999997,25.7,1.8,26.4,1.2,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Thompson et al. (1991),k and a95 for this site are reported from Bingham statistics because site mean determined entirely from remagnetization circles (see paper for values).,age based on range of 4 K-Ar ages; not updated from 1991 standards,10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,161.99999999999582,72.59999999999995,-54.1,158.7,-72.59999999999995,341.9999999999958,0.6999999999999993,True
14,Hinsdale Formation,37.1486801775201,-106.001697261937,7,323.4,59.7,,,,61.5,182.3,,,,,26.049999999999997,25.7,1.8,26.4,1.2,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Thompson et al. (1991),k and a95 for this site are reported from Bingham statistics because site mean determined entirely from remagnetization circles (see paper for values).,age based on range of 4 K-Ar ages; not updated from 1991 standards,10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,182.2999999999994,61.500000000000156,-59.7,143.39999999999998,-61.500000000000156,2.299999999999386,0.6999999999999993,True
15,Hinsdale Formation,37.2440025699752,-105.859122593443,8,338.0,32.1,585.0,2.3,,62.3,124.4,,,,,26.049999999999997,25.7,1.8,26.4,1.2,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Thompson et al. (1991),,age based on range of 4 K-Ar ages; not updated from 1991 standards,10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,124.39999999999986,62.299999999999905,-32.1,158.0,-62.299999999999905,304.39999999999986,0.6999999999999993,True
16,Hinsdale Formation,37.2,-105.7,7,293.5,60.6,,,,39.7,191.2,,,,,26.049999999999997,25.7,1.8,26.4,1.2,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Thompson et al. (1991),k and a95 for this site are reported from Bingham statistics because site mean determined entirely from remagnetization circles (see paper for values).,age based on range of 4 K-Ar ages; not updated from 1991 standards,10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,191.22344682301838,39.70657544127749,-60.6,113.5,-39.70657544127749,11.223446823018378,0.6999999999999993,True
18,Conejos Formation,37.3266866859715,-105.551478875284,7,176.0,-63.4,26.0,10.4,,-81.8,54.2,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,1,R,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,54.20000000429407,-81.7999999983226,-63.4,176.0,-81.7999999983226,54.20000000429407,3.3000000000000007,True
20,Conejos Formation,37.2086319087416,-106.396538949311,2,182.8,-57.2,133.0,12.6,,-87.7,147.7,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,dacite,Igneous:Extrusive,Lava,Dacite,AF-TH,1,1,R,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,147.70000000594197,-87.70000000006799,-57.2,182.8,-87.70000000006799,147.70000000594197,3.3000000000000007,True
21,Hinsdale Formation,37.1489486362132,-105.864774392456,4,353.5,73.5,26.0,12.7,,67.4,245.5,,,,,26.049999999999997,25.7,1.8,26.4,1.2,uniform,igneous,volcanic,basalt,Igneous:Extrusive,Lava,Basalt,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Thompson et al. (1991),,age based on range of 4 K-Ar ages; not updated from 1991 standards,10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,245.50000000000097,67.39999999999995,-73.5,173.5,-67.39999999999995,65.50000000000097,0.6999999999999993,True
23,Conejos Formation,37.1206183154278,-105.998198790012,7,177.6,-51.9,295.0,3.5,,-85.0,277.9,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,volcanic mudflow,Igneous:Extrusive,Lava,Pyroclastite,AF-TH,1,1,R,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,277.90000000956155,-85.00000000188771,-51.9,177.6,-85.00000000188771,277.90000000956155,3.3000000000000007,True
24,Conejos Formation,37.0422534430163,-106.062666875279,7,149.1,-56.8,106.0,5.9,,-65.5,354.2,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,1,R,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,354.1999999999697,-65.50000000000256,-56.8,149.1,-65.50000000000256,354.1999999999697,3.3000000000000007,True
25,Conejos Formation,37.0239962919353,-106.269509344701,8,166.6,-50.7,84.0,6.1,,-77.6,320.8,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,volcanic mudflow,Igneous:Extrusive,Lava,Pyroclastite,AF-TH,1,1,R,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,320.79999999837014,-77.59999999984834,-50.7,166.6,-77.59999999984834,320.79999999837014,3.3000000000000007,True
26,Conejos Formation,37.2893564389269,-105.38839448347,9,156.7,-49.5,329.0,2.8,,-69.5,331.7,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,volcanic mudflow,Igneous:Extrusive,Lava,Pyroclastite,AF-TH,1,1,R,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,331.69999999999527,-69.4999999999996,-49.5,156.7,-69.4999999999996,331.69999999999527,3.3000000000000007,True
27,Conejos Formation,37.1078248297654,-105.965935078424,3,318.5,27.8,132.0,7.2,,47.0,144.0,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,143.99999999992392,46.999999999973845,-27.8,138.5,-46.999999999973845,323.99999999992394,3.3000000000000007,True
28,Conejos Formation,37.5,-106.1,8,51.4,41.5,,,,44.3,346.0,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),k and a95 for this site are reported from Bingham statistics because site mean determined entirely from remagnetization circles (see paper for values).,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,346.0136843134079,44.34039336519763,-41.5,231.4,-44.34039336519763,166.0136843134079,3.3000000000000007,True
29,Conejos Formation,37.19,-105.7,7,356.4,57.3,227.0,4.0,,87.1,179.6,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,dacite,Igneous:Extrusive,Lava,Dacite,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,179.59893027544592,87.05607430205247,-57.3,176.39999999999998,-87.05607430205247,359.5989302754459,3.3000000000000007,True
30,Conejos Formation,37.1668068831719,-105.871215810924,8,351.7,46.2,108.0,5.4,,78.1,112.5,,,,,29.35,27.7,,31.0,,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,1,1,N,0,,0,1,[],Brown and Golombek (1997),Armstrong et al. (2013),,age based on range estimated in Armstrong et al. (2013),10.1029/97GL00127:10.1029/91JB00068:10.1130/2013.2494(02),San_Luis_Hills_volcanics,112.50000000000071,78.10000000000004,-46.2,171.7,-78.10000000000004,292.5000000000007,3.3000000000000007,True
01 LCE,Larson Creek East pluton,60.2,234.6,11,175.9,-57.6,80.3,5.1,,,,,,,,42.1,40.7,,43.5,,normal,igneous,plutonic,syenite,Igneous:Intrusive,Pluton,Syenite,AF-TH,0,0,R,,,0,1,[],Symons et al. (2003),Symons et al. (2003) [references unpublished Ar-Ar ages],slat/slon estimated from fig. 2.,Quoted Ar-Ar ages are unpublished and attributed to personal communication.,10.1139/e03-047,Beaver_River_intrusions,243.17789034296612,-67.88113154122658,-57.6,175.9,-67.88113154122658,243.17789034296612,2.799999999999997,True
02 LCE,Larson Creek East pluton,60.2,234.6,13,175.7,-74.9,177.6,3.1,,,,,,,,42.1,40.7,,43.5,,normal,igneous,plutonic,syenite,Igneous:Intrusive,Pluton,Syenite,AF-TH,0,0,R,,,0,1,[],Symons et al. (2003),Symons et al. (2003) [references unpublished Ar-Ar ages],slat/slon estimated from fig. 2.,Quoted Ar-Ar ages are unpublished and attributed to personal communication.,10.1139/e03-047,Beaver_River_intrusions,1.1639140623196202,-87.45908822505316,-74.9,175.7,-87.45908822505316,1.1639140623196202,2.799999999999997,True
03 LCE,Larson Creek East pluton,60.2,234.6,10,159.0,-70.9,26.3,9.6,,,,,,,,42.1,40.7,,43.5,,normal,igneous,plutonic,syenite,Igneous:Intrusive,Pluton,Syenite,AF-TH,0,0,R,,,0,1,[],Symons et al. (2003),Symons et al. (2003) [references unpublished Ar-Ar ages],slat/slon estimated from fig. 2.,Quoted Ar-Ar ages are unpublished and attributed to personal communication.,10.1139/e03-047,Beaver_River_intrusions,310.12083152910475,-77.83484303654791,-70.9,159.0,-77.83484303654791,310.12083152910475,2.799999999999997,True
04 LCE,Larson Creek East pluton,60.2,234.6,10,135.0,-74.2,58.4,6.4,,,,,,,,42.1,40.7,,43.5,,normal,igneous,plutonic,syenite,Igneous:Intrusive,Pluton,Syenite,AF-TH,0,0,R,,,0,1,[],Symons et al. (2003),Symons et al. (2003) [references unpublished Ar-Ar ages],slat/slon estimated from fig. 2.,Quoted Ar-Ar ages are unpublished and attributed to personal communication.,10.1139/e03-047,Beaver_River_intrusions,345.1110284639936,-68.17031654440788,-74.2,135.0,-68.17031654440788,345.1110284639936,2.799999999999997,True
05 LCE,Larson Creek East pluton,60.2,234.6,11,153.7,-75.0,70.0,5.5,,,,,,,,42.1,40.7,,43.5,,normal,igneous,plutonic,syenite,Igneous:Intrusive,Pluton,Syenite,AF-TH,0,0,R,,,0,1,[],Symons et al. (2003),Symons et al. (2003) [references unpublished Ar-Ar ages],slat/slon estimated from fig. 2.,Quoted Ar-Ar ages are unpublished and attributed to personal communication.,10.1139/e03-047,Beaver_River_intrusions,343.2367161388757,-77.24016365137284,-75.0,153.7,-77.24016365137284,343.2367161388757,2.799999999999997,True
